chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_150000	n_valid_pixels_150000	log2_insulation_score_200000	n_valid_pixels_200000	log2_insulation_score_300000	n_valid_pixels_300000	boundary_strength_300000	boundary_strength_100000	boundary_strength_200000	boundary_strength_50000	boundary_strength_150000	is_boundary_50000	is_boundary_100000	is_boundary_150000	is_boundary_200000	is_boundary_300000
chr2	8140000	8150000	chr2	False	0.038065311445418325	22.0	0.23826063857611682	97.0	0.3765676629078932	222.0	0.46238291329459896	397.0	0.6728652235947002	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8150000	8160000	chr2	False	0.0533143493860847	22.0	0.24854128804408115	97.0	0.3728830907608278	222.0	0.4582486754525097	397.0	0.6609599639660168	897.0	nan	nan	0.004134237842089272	nan	0.003684572147065357	False	False	False	False	False
chr2	8160000	8170000	chr2	False	0.059416924617442246	22.0	0.2632130192967786	97.0	0.37703777757578805	222.0	0.4751414771829649	397.0	0.6583892218315487	897.0	0.0003508549961883656	nan	nan	nan	nan	False	False	False	False	False
chr2	8170000	8180000	chr2	False	0.04961851959832725	22.0	0.26002486625994664	97.0	0.36542876065968194	222.0	0.47781642636889204	397.0	0.658740076827737	897.0	nan	0.0031881530368319533	nan	0.009798405019114997	nan	False	False	False	False	False
chr2	8180000	8190000	chr2	False	0.08299918249824872	22.0	0.2781279305109454	97.0	0.3625874505641211	222.0	0.4837256616355674	397.0	0.655691542984105	897.0	nan	nan	nan	nan	0.09421982870182966	False	False	False	False	False
chr2	8190000	8200000	chr2	False	0.1435858401476737	22.0	0.2748912841019146	97.0	0.376230425050209	222.0	0.48490106150745066	397.0	0.6523855669113962	897.0	nan	0.003236646409030819	nan	nan	nan	False	False	False	False	False
chr2	8200000	8210000	chr2	False	0.14080617661860265	22.0	0.28933369808947856	97.0	0.37528533762552946	222.0	0.4865777769340366	397.0	0.6511165958107937	897.0	nan	nan	nan	0.0019551244574332605	0.0009450874246795249	False	False	False	False	False
chr2	8210000	8220000	chr2	False	0.1427613010760359	22.0	0.2727386456839683	97.0	0.3791099345588118	222.0	0.48986755201580023	397.0	0.6509570916122279	897.0	0.06513208769947176	0.014798781625273705	nan	nan	nan	False	False	False	False	False
chr2	8220000	8230000	chr2	False	0.11967339502938341	22.0	0.27666177767138217	97.0	0.3919567860781372	222.0	0.5022212061204392	397.0	0.6616958290187434	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8230000	8240000	chr2	False	0.09494467414686573	22.0	0.287537427309242	97.0	0.39893967276928566	222.0	0.5140011459485164	397.0	0.6685764802192011	897.0	nan	nan	nan	0.048641166000807964	nan	False	False	False	False	False
chr2	8240000	8250000	chr2	False	0.11945903873969728	22.0	0.27096080346009216	97.0	0.3936812565486621	222.0	0.515043029204146	397.0	0.6747174811512061	897.0	nan	0.018372894629386405	nan	nan	0.005258416220623563	False	False	False	False	False
chr2	8250000	8260000	chr2	False	0.15826788355873084	22.0	0.28528877440968975	97.0	0.41396943373160816	222.0	0.527861288587741	397.0	0.690390377438153	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8260000	8270000	chr2	False	0.18498762698820487	22.0	0.29519594615413597	97.0	0.43524656215968516	222.0	0.5347312734795009	397.0	0.7002959717397743	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8270000	8280000	chr2	False	0.21252378096256946	22.0	0.3213921852993434	97.0	0.4533590322861248	222.0	0.5403844579442554	397.0	0.7118479411700297	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8280000	8290000	chr2	False	0.17896016474699075	22.0	0.350665226035364	97.0	0.46870227089389044	222.0	0.5528881158909162	397.0	0.7263562916400121	897.0	nan	nan	nan	0.03356361621557871	nan	False	False	False	False	False
chr2	8290000	8300000	chr2	False	0.18384552932451514	22.0	0.36009701214880563	97.0	0.48893606677015505	222.0	0.577188970737659	397.0	0.7504068140375445	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8300000	8310000	chr2	False	0.2166862632711806	22.0	0.40618417959502484	97.0	0.5205387259255718	222.0	0.6127315944021466	397.0	0.78747077784319	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8310000	8320000	chr2	False	0.23206389921752346	22.0	0.4439863912220465	97.0	0.5570674976844409	222.0	0.6451841110161752	397.0	0.8209333402712867	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8320000	8330000	chr2	False	0.31768431520359947	22.0	0.4513821328606748	97.0	0.5760950364397509	222.0	0.6676313626158207	397.0	0.8436198493253186	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8330000	8340000	chr2	False	0.3589870998285673	22.0	0.4862833203975487	97.0	0.5923729898347503	222.0	0.6898541041358226	397.0	0.8713672770274055	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8340000	8350000	chr2	False	0.3378189554284347	22.0	0.48703833396447255	97.0	0.6098845891650561	222.0	0.7069295467106967	397.0	0.8836044584125168	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8350000	8360000	chr2	False	0.25417445540269673	22.0	0.47095000505839185	97.0	0.6162469876029214	222.0	0.7187747800256138	397.0	0.8985876152969958	897.0	nan	0.016088328906080696	nan	nan	nan	False	False	False	False	False
chr2	8360000	8370000	chr2	False	0.17082014210190521	22.0	0.48807164666434194	97.0	0.6358165064659725	222.0	0.7338114072095542	397.0	0.9137074381752648	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8370000	8380000	chr2	False	0.132820932145013	22.0	0.487818211105068	97.0	0.628673192364125	222.0	0.7316680790798399	397.0	0.9182458822380531	897.0	nan	0.000253435559273929	0.0021433281297142948	0.2261661676835543	0.007143314101847542	False	False	False	False	False
chr2	8380000	8390000	chr2	False	0.18326570381573992	22.0	0.4897433451261957	97.0	0.6510671300720957	222.0	0.7520520292199213	397.0	0.934320729376894	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8390000	8400000	chr2	False	0.23360474120563537	22.0	0.505152689747436	97.0	0.6713845604147846	222.0	0.7764679334388584	397.0	0.958784415146537	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8400000	8410000	chr2	False	0.2817728474711515	22.0	0.5175707553410952	97.0	0.7054013276497757	222.0	0.8038725644587144	397.0	0.9743474865924429	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8410000	8420000	chr2	False	0.304633208539559	22.0	0.5287772053089307	97.0	0.7306158803423514	222.0	0.8284809264594829	397.0	0.980768378912762	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8420000	8430000	chr2	False	0.3034861465267605	22.0	0.5520789789046133	97.0	0.7680386640506888	222.0	0.8530479718742158	397.0	0.9907548480358328	897.0	nan	nan	nan	0.0011470620127985165	nan	False	False	False	False	False
chr2	8430000	8440000	chr2	False	0.350989697811763	22.0	0.5813807678441691	97.0	0.7931164988218268	222.0	0.8714056062050612	397.0	0.9909579045143454	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8440000	8450000	chr2	False	0.4411659861901782	22.0	0.6352134074806033	97.0	0.8161353860686502	222.0	0.901102783711804	397.0	0.9982492776568573	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8450000	8460000	chr2	False	0.4902243470198033	22.0	0.684921283288839	97.0	0.8137438149431898	222.0	0.9266883981106658	397.0	0.9941071487832582	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8460000	8470000	chr2	False	0.5210548730580912	22.0	0.6985331387261782	97.0	0.8090205127728968	222.0	0.9372725132664712	397.0	0.9813740416171379	897.0	nan	nan	nan	nan	0.007114873295753443	False	False	False	False	False
chr2	8470000	8480000	chr2	False	0.5502553326020375	22.0	0.7435901500663478	97.0	0.8229365007612899	222.0	0.9608233812454846	397.0	0.9707957179094486	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8480000	8490000	chr2	False	0.5827719470162095	22.0	0.7780776808872053	97.0	0.8455613967180233	222.0	0.982509272352571	397.0	0.9603695004503444	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8490000	8500000	chr2	False	0.6107164175893837	22.0	0.8031173351467227	97.0	0.8589790181133671	222.0	0.9830768907716513	397.0	0.9394375922446232	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8500000	8510000	chr2	False	0.6304196879967543	22.0	0.7796698680486425	97.0	0.8481676806994122	222.0	0.9572540442527236	397.0	0.9055717700638086	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8510000	8520000	chr2	False	0.5620696088338728	22.0	0.7392875824032515	97.0	0.8335015099570745	222.0	0.9231387303102064	397.0	0.8657357606269	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8520000	8530000	chr2	False	0.4472678767812529	22.0	0.6788593497104435	97.0	0.80780704743418	222.0	0.8729609920424263	397.0	0.8168740665856834	897.0	nan	nan	nan	nan	0.007390962537991652	False	False	False	False	False
chr2	8530000	8540000	chr2	False	0.39408188215648426	22.0	0.6555851007605416	97.0	0.8151980099721716	222.0	0.8316833319941574	397.0	0.7733985034625614	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8540000	8550000	chr2	False	0.3607614853911466	22.0	0.6100197105219936	97.0	0.7972239107787785	222.0	0.7819058576133789	397.0	0.7157520663823885	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8550000	8560000	chr2	False	0.353769256673629	22.0	0.556951956693872	97.0	0.7488676685182399	222.0	0.7186923557767821	397.0	0.6548532913675047	897.0	nan	0.07095957991901425	nan	0.025578536362356463	nan	False	False	False	False	False
chr2	8560000	8570000	chr2	False	0.3793477930359855	22.0	0.5836580489753959	97.0	0.745015623057153	222.0	0.6933552925281214	397.0	0.6195445118263488	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8570000	8580000	chr2	False	0.3626391099454408	22.0	0.5845825019991051	97.0	0.7019753584409292	222.0	0.6399288115211585	397.0	0.5597987356391777	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8580000	8590000	chr2	False	0.3104273543985641	22.0	0.6150442130279129	97.0	0.6419900925707137	222.0	0.5731401278073576	397.0	0.4862147881645241	897.0	nan	nan	nan	0.1132080015318972	nan	False	False	False	False	False
chr2	8590000	8600000	chr2	False	0.3284870266340919	22.0	0.6279115366128862	97.0	0.5698181487808831	222.0	0.5021581637422943	397.0	0.4129286715273997	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8600000	8610000	chr2	False	0.34191941385525093	22.0	0.5907443475177857	97.0	0.5020890885518222	222.0	0.43808198159240674	397.0	0.3487346421242301	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8610000	8620000	chr2	False	0.3742841388566953	22.0	0.5384437632307708	97.0	0.44082521092850396	222.0	0.3771776092260264	397.0	0.28061812520014795	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8620000	8630000	chr2	False	0.4236353559304613	22.0	0.48096012654284187	97.0	0.3672315994493035	222.0	0.30084493787770455	397.0	0.20447395683808567	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8630000	8640000	chr2	False	0.4048847304081171	22.0	0.38574289506149617	97.0	0.2628717724021737	222.0	0.211568813829987	397.0	0.11305137868176986	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8640000	8650000	chr2	False	0.2705341486558022	22.0	0.2717049685895297	97.0	0.1403731879579232	222.0	0.09476688483961132	397.0	0.014220993278432603	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8650000	8660000	chr2	False	0.099651087067588	22.0	0.10659365835506586	97.0	0.007559462149591179	222.0	-0.03878255756517037	397.0	-0.10555188643306053	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8660000	8670000	chr2	False	-0.07853879258282571	22.0	-0.13515381860078615	97.0	-0.1778725503829185	222.0	-0.21737337045127236	397.0	-0.2582647633478288	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8670000	8680000	chr2	False	-0.46836956932460716	22.0	-0.4604165834880382	97.0	-0.44445513127081554	222.0	-0.45152943700215187	397.0	-0.4484815089924858	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8680000	8690000	chr2	False	-0.8637997981873742	22.0	-0.7459272272749903	97.0	-0.7126508556622085	222.0	-0.7089071207189024	397.0	-0.6640499004820252	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8690000	8700000	chr2	False	-0.9462280786244284	22.0	-0.7887607324592065	97.0	-0.8019166808010991	222.0	-0.8420879174737457	397.0	-0.7891469129154212	897.0	nan	1.6104063083060158	nan	2.0332228158498085	1.708003289040432	True	True	True	False	False
chr2	8700000	8710000	chr2	False	-0.7922073688563623	22.0	-0.7496077494316786	97.0	-0.7844647152386336	222.0	-0.8448200924169985	397.0	-0.8235656432617747	897.0	nan	nan	1.8278969831886498	nan	nan	False	False	False	True	False
chr2	8710000	8720000	chr2	False	-0.5412761770390735	22.0	-0.6765892931657009	97.0	-0.7429051840861612	222.0	-0.8063854730157237	397.0	-0.8357192874738563	897.0	1.8339685651307136	nan	nan	nan	nan	False	False	False	False	True
chr2	8720000	8730000	chr2	False	-0.3160894567127546	22.0	-0.5754833566861806	97.0	-0.6510680766291814	222.0	-0.7567307119307669	397.0	-0.8222975601936552	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8730000	8740000	chr2	False	-0.2019911607682438	22.0	-0.45848282614490976	97.0	-0.5919103858743543	222.0	-0.7086930106158453	397.0	-0.796885496156527	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8740000	8750000	chr2	False	-0.155636286768512	22.0	-0.38429274702163785	97.0	-0.5255504790569283	222.0	-0.658116739840349	397.0	-0.7583851034159274	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8750000	8760000	chr2	False	-0.1256181733934308	22.0	-0.3099961320552766	97.0	-0.48025455817083923	222.0	-0.6103301506193142	397.0	-0.7224753013215771	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8760000	8770000	chr2	False	-0.13710488367713686	22.0	-0.26491279540947776	97.0	-0.4601455380050688	222.0	-0.5947733954742379	397.0	-0.7036724745520718	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8770000	8780000	chr2	False	-0.15137356101681082	22.0	-0.21473261104713343	97.0	-0.43211226892135696	222.0	-0.5573029866005894	397.0	-0.688234299610771	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8780000	8790000	chr2	False	-0.18049990424819923	22.0	-0.19252270305549954	97.0	-0.4035436880294048	222.0	-0.5197634393399767	397.0	-0.6541844824304839	897.0	nan	nan	nan	0.05488173085476844	nan	False	False	False	False	False
chr2	8790000	8800000	chr2	False	-0.11100801790694557	22.0	-0.16634187415944093	97.0	-0.3635025396544781	222.0	-0.468943939490339	397.0	-0.609411375094166	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8800000	8810000	chr2	False	-0.058000410540573887	22.0	-0.166974571549707	97.0	-0.3243385734603263	222.0	-0.43322037338610164	397.0	-0.5772490987462833	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8810000	8820000	chr2	False	-0.04920264024115002	22.0	-0.17780995477595063	97.0	-0.2952249979328036	222.0	-0.4124090037093604	397.0	-0.5498397792659412	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8820000	8830000	chr2	False	-0.04315786063019889	22.0	-0.1893896582344568	97.0	-0.2704052062772388	222.0	-0.3639534037778632	397.0	-0.5155197959924686	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8830000	8840000	chr2	False	-0.09848728744035724	22.0	-0.2422661174628288	97.0	-0.2720784580995465	222.0	-0.3642670682688183	397.0	-0.49461466562181067	897.0	nan	nan	0.00031366449095504567	nan	0.0016732518223077086	False	False	False	False	False
chr2	8840000	8850000	chr2	False	-0.20406908374119304	22.0	-0.3089395545352332	97.0	-0.2684875142973257	222.0	-0.36111047409767083	397.0	-0.4597455032757962	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8850000	8860000	chr2	False	-0.2509433933532532	22.0	-0.31853267379657335	97.0	-0.2596945109115439	222.0	-0.3177891331361545	397.0	-0.42569127909810184	897.0	nan	0.15219079963713242	nan	nan	nan	False	False	False	False	False
chr2	8860000	8870000	chr2	False	-0.2964391562653903	22.0	-0.29612655365245066	97.0	-0.22188300342756387	222.0	-0.2671361695070921	397.0	-0.3779303118298306	897.0	nan	nan	nan	0.2532812956351914	nan	False	False	False	False	False
chr2	8870000	8880000	chr2	False	-0.2640654125859033	22.0	-0.26443560419601053	97.0	-0.14938605256875753	222.0	-0.20677886511424856	397.0	-0.31350588343328994	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8880000	8890000	chr2	False	-0.27099692659374863	22.0	-0.23047925705659325	97.0	-0.13025973092980278	222.0	-0.15007341910020366	397.0	-0.2670458097642029	897.0	nan	nan	nan	0.0069315140078453075	nan	False	False	False	False	False
chr2	8890000	8900000	chr2	False	-0.1451081006186041	22.0	-0.13941463538860555	97.0	-0.09629502216905282	222.0	-0.09680978921735889	397.0	-0.21447428968092244	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8900000	8910000	chr2	False	-0.12958787360919055	22.0	-0.0697958641409706	97.0	-0.052018064427925635	222.0	-0.051500151247171735	397.0	-0.1699003335066006	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8910000	8920000	chr2	False	-0.09414995237239838	22.0	-0.011457902492283489	97.0	-0.010129610878059171	222.0	-0.0017743863492927679	397.0	-0.12780234399398618	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8920000	8930000	chr2	False	-0.05570908573989364	22.0	0.03455225537380348	97.0	0.02994602742610672	222.0	0.04432257644558633	397.0	-0.09544662546037506	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8930000	8940000	chr2	False	-0.04857851942818993	22.0	0.06758860223289397	97.0	0.0749576017460142	222.0	0.09568333410303166	397.0	-0.0568772205005768	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8940000	8950000	chr2	False	-0.06158920602016274	22.0	0.053405707116425324	97.0	0.08531743409768562	222.0	0.11944564231138814	397.0	-0.03964002865671811	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8950000	8960000	chr2	False	-0.08676277844889663	22.0	0.03414889341818849	97.0	0.1174356941469862	222.0	0.13874738837580428	397.0	-0.017454155328840117	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8960000	8970000	chr2	False	-0.1974614170980426	22.0	0.01752673528513964	97.0	0.136020916219798	222.0	0.13504849413961925	397.0	-0.0012427622033276385	897.0	nan	0.05006186694775433	0.003698894236185024	0.1488828976698527	nan	False	False	False	False	False
chr2	8970000	8980000	chr2	False	-0.12315048959936734	22.0	0.04873708939265274	97.0	0.1767910050859879	222.0	0.15512002899116425	397.0	0.032709014543641175	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	8980000	8990000	chr2	False	-0.09610485564976669	22.0	0.017991111784661517	97.0	0.17750014103264827	222.0	0.14612551685562564	397.0	0.0319722967319272	897.0	nan	0.030745977607991224	nan	nan	nan	False	False	False	False	False
chr2	8990000	9000000	chr2	False	0.04312346442083909	22.0	0.035318289398587034	97.0	0.16707862072647964	222.0	0.13148658018952125	397.0	0.027240140015001985	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9000000	9010000	chr2	False	0.028311416265597057	22.0	0.036002331269926434	97.0	0.1584204214036886	222.0	0.11875099720690005	397.0	0.02608132451242968	897.0	0.0041064329751091325	nan	nan	0.014812048155242036	nan	False	False	False	False	False
chr2	9010000	9020000	chr2	False	0.058127119300905944	22.0	0.08241131767891179	97.0	0.14838476936436631	222.0	0.11796503001116425	397.0	0.030187757487538814	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9020000	9030000	chr2	False	-0.08541242249476742	22.0	0.05687832609946411	97.0	0.08713555752235262	222.0	0.08552956825552956	397.0	0.006950397214578853	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9030000	9040000	chr2	False	-0.10199038364757311	22.0	0.019017831168358697	97.0	0.030566173959621582	222.0	0.060774777307008865	397.0	-0.006838599586730907	897.0	nan	nan	nan	0.03141429763479417	nan	False	False	False	False	False
chr2	9040000	9050000	chr2	False	-0.07057608601277894	22.0	-0.041440577808288796	97.0	-0.02579579114513648	222.0	0.017174655030240397	397.0	-0.023349806663071595	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9050000	9060000	chr2	False	-0.10698038517459228	22.0	-0.09620123694259791	97.0	-0.07197332841042156	222.0	-0.009382491203894854	397.0	-0.028394397667700935	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9060000	9070000	chr2	False	-0.12158866937916306	22.0	-0.13931426680269424	97.0	-0.1097940799058882	222.0	-0.05421940467914999	397.0	-0.04799655458214035	897.0	nan	nan	nan	0.03278100906034098	nan	False	False	False	False	False
chr2	9070000	9080000	chr2	False	-0.08880766031882208	22.0	-0.14046722303011955	97.0	-0.1452158305169303	222.0	-0.08978195198126314	397.0	-0.053935238035938526	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9080000	9090000	chr2	False	-0.11772720252300177	22.0	-0.20637711159355637	97.0	-0.2040203230586189	222.0	-0.1366399099963078	397.0	-0.06707970552089901	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9090000	9100000	chr2	False	-0.12331533350390146	22.0	-0.22099896924241869	97.0	-0.22947103819212045	222.0	-0.17806438827841545	397.0	-0.07913007447097198	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9100000	9110000	chr2	False	-0.13353442810589505	22.0	-0.2552452092387377	97.0	-0.2607732274160712	222.0	-0.2030530706186832	397.0	-0.08770995410079845	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9110000	9120000	chr2	False	-0.1660162210080857	22.0	-0.2628278984756491	97.0	-0.27307475489735145	222.0	-0.23281017088034017	397.0	-0.10240105464781546	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9120000	9130000	chr2	False	-0.23363848662637243	22.0	-0.31706325230454546	97.0	-0.2994659195624507	222.0	-0.26361787199596265	397.0	-0.12256077067377444	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9130000	9140000	chr2	False	-0.24153357333571226	22.0	-0.3286443779843453	97.0	-0.31489970770148223	222.0	-0.28079696502659546	397.0	-0.12978592829381083	897.0	0.162494942837452	0.4110556956632571	0.43591699401775974	0.2996606926366182	0.4923998487341305	True	True	True	True	False
chr2	9140000	9150000	chr2	False	-0.21561499428694544	22.0	-0.2630409351638414	97.0	-0.2668615563722635	222.0	-0.22127003647894955	397.0	-0.09302889714440579	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9150000	9160000	chr2	False	-0.14279139387755824	22.0	-0.19264347016514696	97.0	-0.19428458208510416	222.0	-0.1425306230904375	397.0	-0.056061022919720246	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9160000	9170000	chr2	False	0.015615759800909299	22.0	-0.1206342978330394	97.0	-0.1276188054452926	222.0	-0.0789046569079438	397.0	-0.02392941622041008	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9170000	9180000	chr2	False	0.02714569301421918	22.0	-0.056889051987280226	97.0	-0.06511864730508826	222.0	-0.02093208934133718	397.0	0.0039405159022039135	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9180000	9190000	chr2	False	0.07242071454582363	22.0	-0.003768803830035779	97.0	0.007563464515662719	222.0	0.05432631745187999	397.0	0.020631632221340204	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9190000	9200000	chr2	False	0.05178618243687919	22.0	0.03398743779299754	97.0	0.06710838656801695	222.0	0.09796306048408797	397.0	0.03789310824955531	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9200000	9210000	chr2	False	0.00455591410234282	22.0	0.07036917076646611	97.0	0.12245312953872402	222.0	0.14368250540813715	397.0	0.056994886660944606	897.0	nan	nan	nan	0.06786480044348081	nan	False	False	False	False	False
chr2	9210000	9220000	chr2	False	0.014616186463799032	22.0	0.08736610408189496	97.0	0.17141904832216465	222.0	0.1754206716831693	397.0	0.0618533554303597	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9220000	9230000	chr2	False	0.02978992429873509	22.0	0.15753641710257835	97.0	0.24231798307884722	222.0	0.22791498695416676	397.0	0.08683616072502932	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9230000	9240000	chr2	False	0.028557809231513936	22.0	0.21463844189377948	97.0	0.29900808162068826	222.0	0.23954246858934317	397.0	0.09537411589224275	897.0	nan	nan	nan	0.0012321150672211546	nan	False	False	False	False	False
chr2	9240000	9250000	chr2	False	0.09150465771990557	22.0	0.24934737846236998	97.0	0.33760284489287823	222.0	0.2550063983965896	397.0	0.09676234160022482	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9250000	9260000	chr2	False	0.12115173982375338	22.0	0.25260860899216186	97.0	0.36732849271067863	222.0	0.27461693985692104	397.0	0.09997754633361203	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9260000	9270000	chr2	False	0.13764399095559868	22.0	0.2601225504205382	97.0	0.3627011677169775	222.0	0.27728736866501424	397.0	0.09066717715769017	897.0	nan	nan	nan	nan	0.00462732499370111	False	False	False	False	False
chr2	9270000	9280000	chr2	False	0.10697112889523819	22.0	0.2617167755119265	97.0	0.3705436915058461	222.0	0.2731060507591149	397.0	0.07834062002268305	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9280000	9290000	chr2	False	0.058142767860855114	22.0	0.23415426843860687	97.0	0.32911577677541554	222.0	0.2595149244772972	397.0	0.06573184834477012	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9290000	9300000	chr2	False	-0.004407247338919966	22.0	0.19740007101580923	97.0	0.2534214744686424	222.0	0.23989363149078027	397.0	0.03707680137517379	897.0	nan	nan	nan	0.10906966231223833	nan	False	False	False	False	False
chr2	9300000	9310000	chr2	False	0.015830236928421722	22.0	0.15246816750399242	97.0	0.17936134417670363	222.0	0.20711391579300445	397.0	0.0024307281314138326	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9310000	9320000	chr2	False	0.03356665010669717	22.0	0.10790448646636625	97.0	0.1181852725688989	222.0	0.16968034192647136	397.0	-0.028023436600495107	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9320000	9330000	chr2	False	0.075575084704802	22.0	0.076316084048756	97.0	0.06056715793225306	222.0	0.1383612362226642	397.0	-0.04988977754569446	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9330000	9340000	chr2	False	0.06507682260411735	22.0	0.005711296156206203	97.0	0.0015190590213745036	222.0	0.06489668980676114	397.0	-0.0972480836486164	897.0	nan	nan	nan	0.01049826210068465	nan	False	False	False	False	False
chr2	9340000	9350000	chr2	False	0.10466241497331837	22.0	-0.030198670579085957	97.0	-0.07345795806019055	222.0	-0.03407425382121437	397.0	-0.1407950110158831	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
chr2	9350000	9360000	chr2	False	0.05970809046184671	22.0	-0.11958232971566325	97.0	-0.1521226058214542	222.0	-0.13635076387145473	397.0	-0.18198121363891498	897.0	nan	nan	nan	nan	nan	False	False	False	False	False
